id,updatefor,status,zonaloffice,company,incidentnumber,incidentdate,reportdate,contaminant,estimatedquantity,quantityrecovered,spillstopdate,typeoffacility,cause,initialcontainmentmeasures,sitelocationname,latitude,longitude,lga,estimatedspillarea,spillareahabitat,descriptionofimpact,statesaffected,attachments,formadate,formbdate,formcdate,jivdate,jivpresent,cleanupdate,cleanupcompleteddate,cleanupmethods,postcleanupinspectiondate,postimpactassessmentdate,remediationstart,remediationend,remediationtype,finalsamplingdate,finallabresultsdate,certificatedate,certificatenumber,lastupdatedby
279584,,confirmed,wa,SPDC,1092893,2023-05-02,2023-05-03,no,,,,pl,sab,,"20'' TRANS ESCRAVOS PIPELINE AT UGBOEGUNGUN COMMUNITY",5.6233889,5.1639444,Warri-South-West,,ss,"An illegal 2'' pipeline was attached to the company's pipeline at 12 O' clock position.",DE,"[{""url"":""data/attachments/t1880addcfe2/1.jpg"",""caption"":""JIV form page 1""},{""url"":""data/attachments/t1880addcfe2/2.jpg"",""caption"":""JIV form page 2""},{""url"":""data/attachments/t1880addcfe2/3.jpg"",""caption"":""JIV form page 3""},{""url"":""data/attachments/t1880addcfe2/IMG-20230511-WA0026.jpg"",""caption"":""JIV picture (incident point)""}]",,,,2023-05-09,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-11 WA003"
279592,279592,confirmed,ph,NAOC,2023/LAR/158,2023-05-11,2023-05-11,cr,21,,2023-05-11,pl,sab,dk,"18"" Ebocha-Ogoda pipeline @Mgbede, ONELGA, Rivers state",5.4358611,6.6935000,Ogba/Egbema/Ndoni,2130790,la,"Stained vegetation at ROW",RI,"[{""url"":""data/attachments/t18815c4ce90/16839934985557764520915038545057.jpg"",""caption"":""JIV form""},{""url"":""data/attachments/t18815c4ce90/16839938698428299971707646524640.jpg"",""caption"":""Form2""},{""url"":""data/attachments/t18815c4ce90/16839939853846597996277329829174.jpg"",""caption"":""""},{""url"":""data/attachments/279592/158 (2).jpg"",""caption"":""pic""},{""url"":""data/attachments/279592/158 (3).jpg"",""caption"":""pic2""},{""url"":""data/attachments/279592/158 (1).jpg"",""caption"":""pic3""}]",,,,2023-05-11,"nosdra,mnstry,cmmnt,cmpny",,,,,,,,,,,,,"2023-05-13 PH154, 2023-05-27 PH154"
279593,,confirmed,ph,NAOC,2023/LAR/159,2023-05-12,2023-05-12,cr,3.15,,2023-05-12,pl,sab,"bw,pt","18"" Ebocha-Ogoda pipeline @Oboburu community ONELGA",5.2349167,6.5966111,Ogba/Egbema/Ndoni,0.00010000,la,"Oil stained vegetation, impacted land turned dark due to frequent illegal activities",RI,"[{""url"":""data/attachments/t18815e06686/16839948409947372515469497249041.jpg"",""caption"":""JIV form""},{""url"":""data/attachments/t18815e06686/16839951465862975411929265014292.jpg"",""caption"":""Form2""},{""url"":""data/attachments/t18815e06686/16839953139537545858653407726979.jpg"",""caption"":""Form3""}]",,,,2023-05-12,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-13 PH154"
279621,,confirmed,wa,NAOC,2022/LAR/219/357,2022-11-27,2022-11-27,cr,0.0031,,,pl,sab,other:none,"NAOC 10'' KWALE / AKRI PIPELINE @ AGWE - ETITI",5.6417550,6.6154753,Ndokwa-East,,"la,ss","An illegal 3'' ball valve was installed on the company's pipeline at 12 O' clock position.",DE,"[{""url"":""data/attachments/t1881f0a77d7/1.jpg"",""caption"":""JIV form page 1""},{""url"":""data/attachments/t1881f0a77d7/2.jpg"",""caption"":""JIV form page 2""},{""url"":""data/attachments/t1881f0a77d7/3.jpg"",""caption"":""JIV form page 3""},{""url"":""data/attachments/t1881f0a77d7/1669902275671.jpg"",""caption"":""JIV picture (spill poin) 1""},{""url"":""data/attachments/t1881f0a77d7/1669902194562.jpg"",""caption"":""JIV picture (spill poin) 2""}]",,,,2022-12-01,"nosdra,dpr,mnstry,cmpny,cmmnt",2022-12-01,2022-12-01,Manual.,2023-05-04,,,,,,,,,"2023-05-15 WA003"
279623,279623,confirmed,ph,SPDC,1104674,2023-05-09,2023-05-09,cr,9,,2023-05-10,pl,sab,,"20"" RUMUEKPE-NKPOKU PL@ EMOHUA LGA, RIVERS STATE.",4.9551900,6.7882500,Emuoha,0.0007,la,"Third party tempered with installed clamp which caused oil spillage at 3 O’clock position on first incident point.
3” ball valve connected to 3” pipe was installed at 12 O’clock position on the 20” RUMUEKPE-NKPOKU PIPELINE by unknown persons on second incident point.",RI,"[{""url"":""data/attachments/279623/Rumuji SPDC JIV Photos.pdf"",""caption"":""JIV PHOTOS""},{""url"":""data/attachments/279623/RUMUJI SPDC JIV FORM.pdf"",""caption"":""JIV FORM""}]",2023-05-18,2023-05-24,2023-06-26,2023-05-10,"cmmnt,cmpny,mltry,mnstry,nosdra,plc",,,,2023-06-16,,,,,2023-08-08,,,,"2023-05-15 PH140, 2023-07-08 PH116, 2023-08-17 PH136, 2025-07-21 PH117, 2025-09-25 PH117, 2025-11-19 PH003"
279640,279640,confirmed,wa,SEPLAT,SEPLAT/WA/OS/13K/2022,2022-09-05,2022-09-06,no,,,,pl,sab,,"20'' AMUKPE - ESCRAVOS PIPELINE KM 22.9 (OML 98) AT UBAGBORO.",5.8228750,5.4825417,Warri-South,,sw,"An illegal 4'' valve with elongated pipe attached to the company's pipeline",DE,"[{""url"":""data/attachments/279640/1.jpg"",""caption"":""JIV form page 1""},{""url"":""data/attachments/279640/2.jpg"",""caption"":""JIV form page 2""},{""url"":""data/attachments/279640/3.jpg"",""caption"":""JIV form page 3""},{""url"":""data/attachments/279640/IMG-20230523-WA0013.jpg"",""caption"":""JIV picture (incident point) 1""},{""url"":""data/attachments/279640/IMG-20230523-WA0014.jpg"",""caption"":""JIV picture (incident point) 2""}]",,,,2023-02-20,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-15 WA003, 2023-06-02 WA003, 2023-09-25 WA003"
279723,279723,confirmed,ab,HYPREP,"Lot 27",,,,,,,,,,"Lot 27 - Bara Alue, Tai LGA",,,,,,,,[],,,,,,,,,,,,,,,,2023-04-19,NOSDRA/RS/003435,"2023-05-16 AB008"
43080,43080,confirmed,ab,TOTAL,,,,,,,,,,,"OB12/70 WASTE PIT",5.2338056,6.6346389,Ogba/Egbema/Ndoni,,,,,[],,,,,,,,,,,,,,,,2014-03-04,NOSDRA/RS/003804,"2023-05-16 AB008"
43108,43108,confirmed,ab,TOTAL,,,,,,,,,,,"EREMA 2 & 4 WASTE PIT",5.1846667,6.6693889,Ahoada-East,,,,,[],,,,,,,,,,,,,,,,2014-03-04,NOSDRA/RS/003810,"2023-05-16 AB008"
43127,43127,confirmed,ab,TOTAL,,,,,,,,,,,"EREMA 1WASTE PIT",5.1829722,6.6605556,Ahoada-East,,,,,[],,,,,,,,,,,,,,,,2014-03-04,NOSDRA/RS/003811,"2023-05-16 AB008"
43631,43631,confirmed,ab,SPDC,,,,,,,,,sab,,"SOKU ZONE 2K",4.6588611,6.4716667,,0.2000,,,,[],,,,,,,,,,,,,,,,2015-04-08,NOSDRA/RS/001531,"2023-05-16 AB008"
43638,43638,confirmed,ab,SPDC,,,,,,,,,,,"SOKU ZONE 2E",4.6588611,6.4716667,Brass,0.2000,,,,[],,,,,,,,,,,,,,,,2015-04-08,NOSDRA/RS/001524,"2023-05-16 AB008"
43084,43084,confirmed,ab,TOTAL,,,,,,,,,,,"OB60 WASTE PIT",5.2442778,6.6243056,Ogba/Egbema/Ndoni,,,,,[],,,,,,,,,,,,,,,,2014-03-04,NOSDRA/RS/003805,"2023-05-16 AB008"
43087,43087,confirmed,ab,TOTAL,,,,,,,,,,,"OB37 WASTE PIT",5.2430278,6.6246389,Ogba/Egbema/Ndoni,,,,,[],,,,,,,,,,,,,,,,2014-03-04,NOSDRA/RS/003806,"2023-05-16 AB008"
43092,43092,confirmed,ab,TOTAL,,,,,,,,,,,"OB36 WASTE PIT",5.2432500,6.6268056,Ogba/Egbema/Ndoni,,,,,[],,,,,,,,,,,,,,,,2014-03-04,NOSDRA/RS/003807,"2023-05-16 AB008"
43101,43101,confirmed,ab,TOTAL,,,,,,,,,,,"OB2 WASTE PIT",5.2431944,6.6141111,Ogba/Egbema/Ndoni,,,,,[],,,,,,,,,,,,,,,,2014-03-04,NOSDRA/RS/003808,"2023-05-16 AB008"
43105,43105,confirmed,ab,TOTAL,,,,,,,,,,,"OB25 WASTE PIT",5.2415833,6.6225833,Ogba/Egbema/Ndoni,,,,,[],,,,,,,,,,,,,,,,2014-03-04,NOSDRA/RS/003809,"2023-05-16 AB008"
279717,279717,confirmed,ab,HYPREP,"Lot 22",,,,,,,,,,"Lot 22 - B Dere/Gio, Tai LGA",,,,,,,,[],,,,,,,,,,,,,,,,2023-04-19,NOSDRA/RS/003434,"2023-05-16 AB008"
279721,279721,confirmed,ab,HYPREP,"Lot 48",,,,,,,,,,"Lot 48 - Okuluebu 2, Ogale Eleme",,,,,,,,[],,,,,,,,,,,,,,,,2023-04-19,NOSDRA/RS/003436,"2023-05-16 AB008"
279722,279722,confirmed,ab,HYPREP,"Lot 55",,,,,,,,,,"Lot 55 - Okuluebu 2, Ogale Eleme",,,,,,,,[],,,,,,,,,,,,,,,,2023-04-19,NOSDRA/RS/003437,"2023-05-16 AB008"
199303,199303,confirmed,ph,SPDC,2780621,2020-11-10,2020-11-11,cr,141,126,2020-11-23,pl,sab,bw,"20"" Kolo Creek - Rumuekpe Trunkline Right of Way at Owerewere Rivers State",4.961943,6.586177,Abua-Odual,0.0030,la,"Highly impacted vegetation and fish pond",,"[{""url"":""data/attachments/199303/Owerewere Remediation Pictures.docx"",""caption"":""Remediation Picture""},{""url"":""data/attachments/199303/OWEREWERE JIV FORM.pdf"",""caption"":""JIV FORM""},{""url"":""data/attachments/199303/5.jfif"",""caption"":""JIV PIC""},{""url"":""data/attachments/199303/1.jfif"",""caption"":""""},{""url"":""data/attachments/199303/1.JPG"",""caption"":""Certification Pic""},{""url"":""data/attachments/199303/2.JPG"",""caption"":""""}]",2020-11-11,2020-11-26,2020-12-08,2020-11-23,"nosdra,mnstry,cmpny,plc,cmmnt",2022-07-20,2022-08-25,Mechanical,,,,,,2023-03-06,2023-03-22,2025-11-14,NOSDRA/RS/002492,"2023-05-16 AB008, 2023-10-25 PH012, 2023-10-25 PH089, 2026-08-05 AB017"
244960,244960,confirmed,ph,SPDC,728111,2022-11-04,2022-11-04,cr,3,,,pl,sab,,"18"" Assa-Rumuekpe Pipeline at Egbeda, Emuoha LGA, Rivers State",5.24460,6.77107,Emuoha,0.0002,la,"4"" Ball Valve with a Concrete Cast and another 4"" Ball Valve 30cm apart installed at 12 o'clock position by Unknown Person(s)",RI,"[{""url"":""data/attachments/244960/Egbeda4.pdf"",""caption"":""JIV Form""},{""url"":""data/attachments/244960/1667568621244.jpg"",""caption"":""Fig 1. Showing Incident Location before excavation""},{""url"":""data/attachments/244960/1667571375516.jpg"",""caption"":""Fig 2. Showing installed 2 No.s 4” Ball Valves on the Exposed Pipeline""},{""url"":""data/attachments/244960/1675340887431.jpg"",""caption"":""Certification pictures""}]",2022-11-09,2022-11-16,2022-12-01,2022-11-04,"nosdra,cmpny,cmmnt,mnstry,dpr,mltry",,,,,,,,,,2023-02-17,,,"2023-05-16 AB008, 2023-06-05 PH012, 2025-09-23 PH133, 2025-11-19 PH003"
190332,190332,confirmed,ph,SPDC,2482496,2019-10-15,2019-10-16,cr,0.11,,2019-10-15,fl,sab,,"3"" Agbada-Obigbo Flowline @  Well 62L Location Omueke",4.93226,7.04857,Etche,0.00002000,la,"Spill occurred as a result of hacksaw cut by saboteurs",RI,"[{""url"":""data/attachments/t16de47d4860/1571484160839.jpg"",""caption"":""Spill Point""},{""url"":""data/attachments/190332/2019_2482496.pdf"",""caption"":""JIV Form""}]",2019-10-29,,2020-01-31,2019-10-19,"nosdra,dpr,mnstry,cmpny,cmmnt,plc",,,,,,,,,2020-12-15,,2023-04-19,NOSDRA/RS/003356,"2023-05-16 AB017"
279780,279780,confirmed,wa,Heritage,HEOSL/2023/222,2023-05-11,2023-05-12,cr,2,,,pl,cor,other:none,"28'' TRANS FORCADOS PIPELINE AT ODIDI - KANTU COMMUNITY",5.4873583,5.4656567,Warri-South-West,,sw,"Surface water was impacted, the spill was within and outside the company's right of way",DE,"[{""url"":""data/attachments/t1882483b9c8/1.jpg"",""caption"":""JIV form page 1""},{""url"":""data/attachments/t1882483b9c8/2.jpg"",""caption"":""JIV form page 2""},{""url"":""data/attachments/t1882483b9c8/3.jpg"",""caption"":""JIV form page 3""},{""url"":""data/attachments/t1882483b9c8/IMG-20230516-WA0009.jpg"",""caption"":""JIV picture (spill point)""}]",2023-05-12,,,2023-05-12,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-16 WA003, 2023-11-20 WA003"
274398,274398,confirmed,ph,NAOC,2023/LAR/127,2023-04-18,2023-04-18,cr,10.7,,2023-04-18,pl,sab,,"24'' OGODA-BRASS PIPELINE AT OGODA",5.1115833,6.5716944,Ahoada-West,0.00169487,la,,RI,"[{""url"":""data/attachments/274398/ogoda 127 jiv pics.docx"",""caption"":""site documentation""},{""url"":""data/attachments/274398/Ogoda 127 JIV form.pdf"",""caption"":""Ogoda JIV form""}]",,,,2023-04-18,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-16 AB017, 2023-05-24 AB008"
274397,274397,confirmed,ph,NAOC,2023_LAR_NL1_051,2023-04-17,2023-04-17,no,,,2023-04-17,pl,,,"10'' OSHIE-OGODA PIPELINE AT IDU-EKPEYE",5.1036667,8.5169444,Akamkpa,,la,"2'' BALL VALVE INSTALLED ON THE POINT OF ALLEGED SPILL AT 12 O'CLOCK POSITION. THERE WAS NO SPILL AND NO IMPACT",RI,"[{""url"":""data/attachments/274397/Idu-ekpeye 051 pic.docx"",""caption"":""site documentation""},{""url"":""data/attachments/274397/Idu-Ekpeye 051.pdf"",""caption"":""idu-ekpeye jiv form""}]",,,,2023-04-17,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-16 AB017"
279557,279557,confirmed,uy,MPN,009/2023,2023-04-18,2023-04-19,no,,,,,cor,"other: QIT contacted to open Idoho truck line shut down valve (SDV) to depressurize the west leg. We also connect hose to evacuate liquid build up at the top side of the riser to the sump. The dripping reduced significantly and it's still being observed while evacuation continues.","Idoho PP",4.0336111,8.0169444,,,of,"At about 0730hrs operators observed whitish dropping from Old Usari 20” riser south side of Idoho BP platform into the water. No shinning surface, no sheen observed on the sea.This came as a result of pressure build up on the line due QIT shut in of the west leg SDV. line previously isolated at Idoho BP and Usari FA.",AK,"[{""url"":""data/attachments/t18800740f35/NOSDRAFormA-Idoho_PP-ISR2023000117.pdf"",""caption"":""Form A""}]",2023-04-19,2023-04-30,,,,,,,,,,,,,,,,"2023-05-16 AB017"
236597,236597,confirmed,ph,"Aiteo E&P",AEEPCO/NCTL/2002/004,2022-08-08,2022-08-08,cr,2.8,2.7,2022-08-08,other:,cor,bm,SANBARTH,4.5068000,6.6882639,Akuku-Toru,,sw,"No visible sign of impact observed.",,"[{""url"":""data/attachments/t182fd2ddd66/Aiteo JIV Form.pdf"",""caption"":""JIV FORM""},{""url"":""data/attachments/t182fd2ddd66/aiteo picture.pdf"",""caption"":""JIV PICTURE""}]",,,,2022-08-11,"cmmnt,cmpny,dpr,mnstry,nosdra",,,,,,,,,,,,,"2023-05-16 AB017, 2024-04-03 PH002"
268133,268133,confirmed,wa,SEPLAT,SEPLAT/WA/OS/13B/2022,2022-09-05,2022-09-06,no,,,,pl,sab,,"20'' AMUKPE-ESCRAVOS PIPELINE AT BENIKRUKRU COMMUNITY, KM49.",5.7308889,5.2766944,Warri-North,,sw,"An illegal 4'' valve was installed on Seplat 20'' AEP at 12 O'clock position.",DE,"[{""url"":""data/attachments/t18627625759/seplat Benikrukru_1.jpg"",""caption"":""JIV form page 01""},{""url"":""data/attachments/t18627625759/seplat Benikrukru_2.jpg"",""caption"":""JIV form page 02""},{""url"":""data/attachments/t18627625759/seplat Benikrukru_3..jpg"",""caption"":""JIV form page 03""},{""url"":""data/attachments/t18627625759/1669815154686.jpg"",""caption"":""Point of attachment""}]",,,,2022-11-29,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,"2023-05-16 AB017"
268159,268159,confirmed,ph,SPDC,828686,2023-02-06,2023-02-07,no,,,,pl,sab,,"20'' RUMUEKPE- NKPOKU PIPELINE AT IBAA EMOHUA L.G.A. RIVERS STATE",4.954059,6.822416,Emuoha,,la,"UNKNOWN PERSON(S) INSTALLED A 3 "" VALVE ON THE PIPELINE AT A 12 0 CLOCK POSITION FOR CRUDE OIL THEFT ACTIVITIES.",RI,"[{""url"":""data/attachments/t18630fddb1c/IMG-20230208-WA0002.jpg"",""caption"":""JIV FORM""},{""url"":""data/attachments/t18630fddb1c/IMG-20230208-WA0008.jpg"",""caption"":""JIV PIC""}]",,,,2023-02-07,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,"2023-05-16 AB017, 2023-09-07 AB018, 2024-05-09 PH002, 2024-10-15 AB014"
198670,198670,confirmed,ph,SPDC,2465248,2019-09-26,2019-09-26,cr,21,10,2020-09-27,wh,sab,,"Imo River Well 33 Wellhead @ Owaza",4.9793056,7.2004722,Etche,0.2700,la,"Unknown Persons Removed the Annulus Gate Valve which caused the spill that impacted the environment within and outside company's facility",AB,"[{""url"":""data/attachments/t174c53ac39a/2465248-photos.pdf"",""caption"":""JIV pictures""},{""url"":""data/attachments/198670/well 33 Remediation pictures.docx"",""caption"":""REMEDIATION PICTURES""}]",,,,2019-09-27,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,2020-12-16,2021-02-10,"Natural Attenuation( land farming, windrowing)",,,2023-04-19,NOSDRA/RS/003377,"2023-05-16 AB017"
202014,202014,confirmed,ph,SPDC,2460487,2019-09-20,2019-09-20,cr,7,,2019-09-21,pl,sab,nd,"4"" OBELLE IBAA DELIVERY LINE AT IBAA, EMOHUA L.G.A",4.9822694,6.8080500,Emuoha,0.0011,la,"The excavation was carried out manually and at the point of which the 4"" pipeline was exposed, the JIT observed a 15mm hacksaw cut at 10:30 0'Clock position of the pipeline done by an unknown person.
There was a spill recorded as at time of JIV.
There was an impact within and outside the company's right of way.
Repair was done by clamping.",RI,"[{""url"":""data/attachments/t17859d15779/IMG_20210322_130043.jpg"",""caption"":""""},{""url"":""data/attachments/t17859d15779/IMG_20210322_130020.jpg"",""caption"":""""},{""url"":""data/attachments/t17859d15779/IMG_20210322_125903.jpg"",""caption"":""""},{""url"":""data/attachments/t17859d15779/IMG-20210317-WA0014.jpg"",""caption"":""""},{""url"":""data/attachments/t17859d15779/IMG-20210317-WA0007.jpg"",""caption"":""""},{""url"":""data/attachments/t17859d15779/IMG-20210317-WA0013.jpg"",""caption"":""""},{""url"":"""",""caption"":""""}]",2019-09-23,2019-09-30,2019-10-11,2019-09-21,"nosdra,dpr,cmpny,cmmnt,mnstry",,,,,,2020-12-19,2021-01-23,"Land farming and windrawing.",2021-04-28,,2023-04-19,NOSDRA/RS/003378,"2023-05-16 AB017"
223255,223255,confirmed,ph,SPDC,2020_2685785,2020-07-13,2020-07-13,cr,51,3,2020-07-13,pl,sab,,"12"" Oguta-Assa Pipeline at Opuoma",5.61359,6.75859,Ohaji/Egbema,0.0003,sw,"spill occoured within and outside ROW into adjoining seasonal swamp while the line was being flushed during pigging exercise.",,"[{""url"":""data/attachments/t17f930e9167/IMG-20200716-WA0022.jpg"",""caption"":""overview of spill site""},{""url"":""data/attachments/t17f930e9167/IMG-20200716-WA0017.jpg"",""caption"":""Exposed leak point""},{""url"":""data/attachments/t17f930e9167/IMG-20200716-WA0025.jpg"",""caption"":""Leak Point""},{""url"":""data/attachments/223255/IMG_20210714_134956_867.jpg"",""caption"":""Certification Pic 1""},{""url"":""data/attachments/223255/IMG_20210714_135313_796.jpg"",""caption"":""Certification Pic 2""}]",,,,2020-07-15,"nosdra,mnstry,cmmnt,cmpny,plc,mltry,oth",,,,,,,,,2021-07-14,2021-07-27,2023-04-19,NOSDRA/RS/003383,"2023-05-16 AB017"
172349,172349,confirmed,ph,SPDC,"FID 2365359",2019-06-02,2019-06-03,cr,69,56,2019-06-03,pl,sab,nd,"ASSA RUMUEKPE PIPELINE EGBEDA",5.2405900,6.7701489,Emuoha,0.00035500,la,"There are 2 installations on the 18"" pipeline .
A 3"" ball valve (leaking) was installed at 12' O Clock position by unknown persons on the 18""  Assa Rumuekpe Pipeline @ 
Egbeda.
The second was 3"" ball valve none -leaking also @ 12'O clock position",RI,"[{""url"":""data/attachments/t16b887b9e01/00900.jpg"",""caption"":""PIC SHOWING BALL VALVE @12'CLOCK POSITION""},{""url"":""data/attachments/t16b887b9e01/00902.jpg"",""caption"":""PIC SHOWING BALL VALVE @12'CLOCK POSITION""},{""url"":""data/attachments/t16b887b9e01/FID 2365359 18 ASSA RUMUEKPE TL_1.jpg"",""caption"":""SCANNED FORM""},{""url"":""data/attachments/t16b887b9e01/FID 2365359 18 ASSA RUMUEKPE TL_2.jpg"",""caption"":""SCANNED FORM""},{""url"":""data/attachments/t16b887b9e01/FID 2365359 18 ASSA RUMUEKPE TL_3.jpg"",""caption"":""SCANNED FORM""},{""url"":""data/attachments/172349/IMG_20190604_162206.jpg"",""caption"":""PIC SHOWING INITIAL STATE BEFORE JIV""},{""url"":""data/attachments/172349/00867.jpg"",""caption"":""PIC SHOWING CONTAINMENT PIT""},{""url"":""https://www.camscanner.com/share/show?device_id=AD_AID-624FB7E8C815B29A&sid=18A19809F9924436N68967W6&pid=dsa&style=1"",""caption"":""""}]",2019-06-03,2019-06-17,2019-06-25,2019-06-05,"cmmnt,cmpny,mltry,mnstry,nosdra,plc",2019-06-01,2019-06-04,,,,,,,2021-07-06,2021-07-16,2023-04-19,NOSDRA/RS/003386,"2023-05-16 AB017"
188826,188826,confirmed,ph,SPDC,2435483,2019-08-24,2019-08-26,cr,28,20,2019-08-26,pl,sab,"nd,dk,pt","18'' ASSA-RUMUEKPE PIPELINE",5.2405500,6.7701400,Emuoha,0.0007,la,"The 18"" Assa pipeline was vandalized at two points 44cm apart by unknown person(s) at 12 o'clock positions. Sand bags and ongoing Remediation activities were observed around the spill point.",RI,"[{""url"":""data/attachments/188826/00342.jpg"",""caption"":""""},{""url"":""data/attachments/188826/02652.jpg"",""caption"":""""},{""url"":""data/attachments/188826/New Doc 12.pdf"",""caption"":""JIV FORM""}]",2019-08-26,2019-09-04,2019-09-17,2019-08-26,"cmmnt,cmpny,dpr,mnstry,nosdra",2019-08-26,2019-08-27,"recovery of free phase and removal of impacted vegetation",,,,,,2021-07-06,2021-07-16,2023-04-19,NOSDRA/RS/003387,"2023-05-16 AB017"
279835,279835,confirmed,by,SPDC,2023/824215,2023-01-03,2023-01-04,cr,6,,2023-01-03,fl,sab,,"6"" KANBO WELL - 6T FLOWLINE @ AGBIDIAMA.",4.8864500,5.6656611,Ekeremor,0.0048,sw,"ASSET THEFT RESULTED TO SPILLED OIL AT THE LOCATION.",BY,"[{""url"":""data/attachments/t18829056514/AGBIDIAMA 2023 824215 PIC.pdf"",""caption"":""JIV PIC""},{""url"":""data/attachments/t18829056514/AGBIDIAMA 2023 824215.pdf"",""caption"":""JIV FORM""}]",2023-01-17,2023-02-07,2023-02-02,2023-01-17,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-17 BY015, 2023-09-07 AB018, 2023-09-25 AB008"
222616,222616,invalid,ph,SPDC,2013465,2018-02-02,2018-02-02,cr,6,,2018-02-02,fl,sab,bm,"Soku Well 14S flowline",4.6487281,6.6286031,Akuku-Toru,10.39,sw,"Unknown person(s) cut off a part of the flowline length",RI,[],,,,2018-02-07,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-17 AB017"
279884,279884,confirmed,ph,NAOC,2023/LAR/165,2023-05-14,2023-05-14,cr,4,,2023-05-15,pl,sab,dk,"18"" Ebocha-Ogoda pipeline at Egbee community, AWELGA",5.1322500,6.5737778,Ahoada-West,2167,,"Area is where regular illegal bunkering activities is been carried out. 
The impacted land turned dark",RI,"[{""url"":""data/attachments/t1882e044fe0/16844006967992391701396732350937.jpg"",""caption"":""JIV form""},{""url"":""data/attachments/t1882e044fe0/16844006197952640939854936975052.jpg"",""caption"":""JIV form 2""},{""url"":""data/attachments/t1882e044fe0/16844009511953286659083648845253.jpg"",""caption"":""JIV form 3""},{""url"":""data/attachments/279884/165 (2).jpg"",""caption"":""pic""},{""url"":""data/attachments/279884/165 (1).jpg"",""caption"":""pic2""}]",,,,2023-05-15,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-18 PH154, 2023-05-27 PH154"
279836,279836,confirmed,by,SPDC,2023/842233,2023-01-15,2023-01-15,,,,,pl,sab,,"10"" DIEBU CREEL-NUN RIVER PIPELINE @ OPOROMA.",4.7981389,6.1078333,Southern-Ijaw,N/A,sw,"2"" VALVE INSTALLED @ 12 O'CLOCK POSITION.",BY,"[{""url"":""data/attachments/279836/OPOROMA  842233 2023 PIC.pdf"",""caption"":""JIV PIC""},{""url"":""data/attachments/279836/OPOROMA  842233 2023.pdf"",""caption"":""JIV FORM""}]",,,,2023-01-26,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-18 BY015, 2023-09-07 AB018, 2023-09-25 AB008"
279841,279841,confirmed,by,SPDC,2023_962536,2023-03-08,2023-03-08,no,,,,pl,sab,,"20"" KOLO CREEK- RUMUEKPE PIPELINE @ ORUMA.",4.9245833,6.4135778,Ogbia,,la,"2"" VALVE INSTALLED @ 12 O'CLOCK POSITION.",BY,"[{""url"":""data/attachments/279841/ORUMA 962536 2023 PIC.pdf"",""caption"":""JIV PIC""},{""url"":""data/attachments/279841/ORUMA 962536 2023.pdf"",""caption"":""JIV FORM""}]",,,,2023-03-09,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2023-05-18 BY015, 2023-09-25 AB008, 2026-06-29 AB017"
