status,company,contaminant,cause,sitelocationname,spillareahabitat,statesaffected,incident_year,incident_month
0,34,95,11,9133,16,33,2008.0,11.0
0,7,17,3,8398,16,43,2009.0,5.0
0,30,24,3,9246,32,1,2008.0,4.0
0,52,17,11,4085,44,5,2025.0,6.0
0,30,17,3,5218,34,1,2009.0,9.0
3,34,14,11,9495,16,43,2022.0,8.0
0,7,21,11,2751,44,8,2023.0,7.0
0,30,24,3,9246,32,1,2008.0,4.0
0,34,1,11,9125,16,33,2010.0,2.0
0,30,17,1,10883,57,1,2023.0,2.0
0,34,17,11,283,16,33,2008.0,9.0
0,34,17,11,337,16,33,2013.0,8.0
0,66,17,11,2623,16,19,2023.0,2.0
0,34,17,11,572,16,8,2021.0,11.0
0,30,17,3,8476,32,1,2011.0,1.0
0,34,17,11,482,44,5,2017.0,2.0
0,34,17,11,1295,44,43,2007.0,2.0
0,17,17,1,9262,36,8,2019.0,3.0
0,66,17,11,9741,23,5,2014.0,1.0
0,66,21,11,8714,57,33,2023.0,6.0
0,30,66,1,10855,32,1,2015.0,3.0
0,34,17,11,5581,44,5,2022.0,9.0
0,66,17,11,1027,16,33,2019.0,2.0
0,34,95,11,7175,16,33,2008.0,9.0
0,66,17,11,9173,16,19,2007.0,4.0
0,30,24,12,11160,34,1,2011.0,7.0
0,7,14,0,5631,44,8,2015.0,12.0
0,34,17,11,502,44,5,2019.0,4.0
3,66,17,11,1477,23,33,2020.0,2.0
3,21,17,11,5079,16,33,2022.0,8.0
0,68,12,13,6442,32,43,2014.0,10.0
0,45,17,0,4797,16,8,2015.0,6.0
0,45,17,11,5649,16,8,2023.0,1.0
3,34,17,11,1411,44,5,2014.0,6.0
0,34,17,11,2057,44,5,2013.0,5.0
0,34,17,11,1135,16,19,2012.0,8.0
0,66,17,11,1598,44,5,2013.0,8.0
0,30,17,1,7398,32,1,2008.0,10.0
0,34,17,11,3640,44,5,2010.0,6.0
0,66,17,1,1786,16,19,2012.0,2.0
3,34,17,11,1932,16,33,2022.0,9.0
0,45,17,11,1611,16,8,2013.0,12.0
0,34,17,11,10475,16,5,2012.0,7.0
0,34,17,11,455,44,5,2017.0,10.0
0,30,32,1,11146,32,1,2018.0,11.0
0,22,17,11,5984,16,33,2023.0,2.0
0,66,1,11,75,16,8,2007.0,10.0
0,7,17,0,5099,44,8,2023.0,8.0
0,30,24,3,7550,32,1,2012.0,8.0
0,34,17,11,2953,44,5,2022.0,7.0
0,58,88,11,7957,16,33,2007.0,5.0
0,34,17,11,5,16,33,2009.0,8.0
0,66,17,1,6922,44,5,2007.0,6.0
0,30,24,3,6561,32,1,2008.0,9.0
0,66,17,11,3828,16,33,2008.0,8.0
0,34,17,11,7085,16,33,2013.0,10.0
0,34,17,11,3713,44,5,2013.0,8.0
0,34,17,1,9287,16,33,2019.0,7.0
0,66,17,1,9190,16,33,2007.0,7.0
0,23,17,1,4533,44,8,2022.0,3.0
0,34,17,11,5791,16,33,2024.0,5.0
0,7,17,12,6707,16,43,2010.0,9.0
0,34,17,11,6212,16,33,2009.0,12.0
0,66,17,11,4428,44,33,2023.0,1.0
0,34,17,11,5273,44,5,2007.0,2.0
0,7,17,11,2593,44,8,2023.0,10.0
0,66,17,11,1463,36,5,2018.0,8.0
0,34,17,11,2995,44,5,2014.0,2.0
0,34,14,11,9669,16,33,2018.0,8.0
0,66,17,11,813,16,5,2011.0,8.0
0,45,17,1,8650,16,10,2013.0,5.0
0,34,17,1,6276,16,19,2011.0,2.0
3,34,17,11,2503,44,5,2014.0,12.0
0,34,17,1,8945,16,33,2016.0,1.0
0,7,17,11,10593,32,43,2009.0,7.0
0,30,24,3,6679,32,1,2012.0,9.0
0,34,17,11,1196,44,5,2007.0,2.0
0,66,17,11,3573,16,33,2012.0,6.0
0,34,17,11,2953,44,5,2021.0,7.0
0,66,17,11,4800,16,33,2012.0,5.0
0,23,17,1,4499,44,8,2020.0,3.0
0,34,17,11,2583,44,5,2013.0,5.0
0,7,17,3,6983,28,43,2010.0,1.0
0,34,17,11,2148,44,5,2009.0,5.0
0,34,17,11,1166,44,5,2015.0,5.0
0,34,17,11,2089,44,5,2013.0,1.0
0,16,17,11,6791,44,33,2016.0,1.0
0,7,17,1,10136,44,8,2016.0,1.0
0,34,17,11,2057,44,5,2013.0,5.0
0,4,17,11,4661,57,33,2019.0,9.0
0,30,17,1,10999,32,1,2011.0,5.0
0,52,17,1,5229,16,19,2025.0,6.0
0,45,14,11,5686,16,10,2023.0,2.0
2,34,95,11,2571,44,5,2013.0,6.0
0,58,17,11,10295,16,10,2012.0,11.0
0,34,17,11,1440,44,5,2022.0,6.0
0,45,17,0,1714,16,8,2016.0,1.0
0,66,17,11,4238,36,33,2016.0,1.0
0,66,1,11,7274,16,8,2014.0,6.0
0,16,17,0,6477,44,33,2017.0,11.0
0,66,21,11,2625,16,33,2023.0,2.0
0,34,17,1,9142,44,5,2019.0,9.0
0,30,12,1,10628,16,1,2006.0,6.0
0,66,17,11,8699,44,5,2011.0,6.0
0,66,17,11,4431,44,33,2015.0,3.0
0,30,1,1,10840,32,1,2012.0,5.0
0,34,17,11,2950,44,5,2024.0,7.0
0,45,17,1,4576,25,8,2015.0,1.0
0,34,17,11,2252,44,5,2009.0,3.0
0,34,1,11,4998,44,33,2010.0,7.0
0,34,17,11,5577,57,5,2015.0,6.0
0,66,21,11,5205,16,8,2023.0,1.0
0,66,17,11,4967,16,33,2014.0,12.0
0,34,17,11,2990,44,5,2014.0,2.0
0,30,24,3,50,32,1,2009.0,3.0
0,66,17,11,5163,44,8,2024.0,2.0
0,66,17,11,6152,16,33,2013.0,4.0
0,30,24,3,10210,32,1,2008.0,2.0
0,34,17,11,2866,44,5,2013.0,6.0
0,34,17,11,7326,16,43,2007.0,11.0
0,34,17,11,11214,16,33,2014.0,8.0
0,70,17,11,7979,57,33,2019.0,11.0
0,30,17,12,10782,32,1,2015.0,1.0
2,66,17,11,895,16,43,2016.0,9.0
2,34,17,11,9075,16,33,2021.0,8.0
3,34,17,11,1869,16,33,2021.0,4.0
0,66,17,11,6145,16,5,2021.0,6.0
0,34,17,11,4941,16,33,2010.0,12.0
0,45,17,1,9587,16,8,2011.0,10.0
0,66,21,11,3263,57,33,2023.0,7.0
0,34,17,11,9065,16,33,2007.0,4.0
0,34,17,11,8959,16,33,2012.0,2.0
0,66,17,11,5533,16,33,2011.0,3.0
0,34,17,11,1446,44,5,2022.0,8.0
0,45,17,0,4389,44,8,2014.0,1.0
0,66,17,11,1263,16,33,2008.0,12.0
0,58,88,11,11235,16,29,2013.0,4.0
0,70,17,11,8019,16,33,2007.0,10.0
0,34,17,11,5758,16,5,2022.0,5.0
0,34,14,11,5746,16,5,2019.0,1.0
0,58,17,11,10310,16,43,2012.0,10.0
0,34,17,11,2042,44,5,2013.0,8.0
0,66,17,11,897,16,0,2009.0,11.0
0,7,17,11,6530,44,43,2008.0,9.0
0,30,21,13,6572,32,1,2019.0,4.0
0,66,17,11,384,16,8,2008.0,5.0
0,34,17,11,8860,23,33,2015.0,6.0
0,31,17,11,8293,16,8,2023.0,11.0
0,7,95,2,9696,32,43,2008.0,6.0
0,30,24,1,11185,32,1,2007.0,9.0
0,34,17,11,2147,44,5,2008.0,8.0
0,66,17,11,4124,44,8,2020.0,7.0
2,34,17,11,3744,16,33,2016.0,9.0
0,7,17,11,7657,44,33,2012.0,7.0
0,45,17,11,733,27,8,2017.0,7.0
0,66,17,1,3467,16,8,2008.0,5.0
0,34,17,11,4023,16,33,2023.0,2.0
0,58,17,11,9202,16,10,2013.0,2.0
0,7,17,1,9964,32,43,2008.0,7.0
0,34,17,11,5401,44,5,2024.0,3.0
3,61,17,2,8690,25,5,2025.0,4.0
0,66,17,11,5161,44,8,2017.0,4.0
0,7,95,3,6902,16,8,2007.0,10.0
2,66,17,12,1771,16,43,2019.0,6.0
0,34,17,11,3019,44,5,2014.0,5.0
0,30,24,0,10889,32,1,2010.0,5.0
0,23,17,0,9191,44,8,2024.0,10.0
0,66,17,11,3256,16,33,2024.0,9.0
3,34,17,11,9000,16,33,2022.0,8.0
0,66,17,11,1259,16,33,2024.0,2.0
0,66,17,11,5314,44,33,2013.0,8.0
0,66,17,11,4591,25,33,2022.0,12.0
0,34,17,11,6812,44,43,2013.0,4.0
0,34,17,11,2740,44,5,2022.0,2.0
0,7,17,11,1829,44,8,2024.0,4.0
0,34,17,11,10442,16,5,2017.0,1.0
0,66,17,1,3464,44,33,2010.0,3.0
0,34,17,1,287,36,33,2018.0,7.0
0,23,17,2,1638,16,8,2019.0,3.0
0,66,17,0,7586,32,8,2020.0,12.0
0,66,17,11,10236,44,33,2022.0,12.0
0,66,17,11,966,16,33,2014.0,12.0
0,34,17,11,4018,16,33,2023.0,5.0
0,34,17,11,1857,16,33,2022.0,9.0
0,34,17,11,2993,44,43,2013.0,10.0
0,66,17,11,5495,44,5,2024.0,8.0
0,30,24,12,11161,32,1,2010.0,10.0
0,66,17,1,3379,16,33,2024.0,8.0
3,34,17,11,2456,44,5,2014.0,12.0
3,34,17,11,9505,16,33,2015.0,6.0
0,34,17,11,6029,44,5,2008.0,12.0
0,34,17,11,2992,44,5,2014.0,2.0
3,34,17,11,5797,44,5,2015.0,5.0
0,34,17,11,1185,44,5,2014.0,8.0
0,34,17,1,10530,44,5,2018.0,7.0
0,65,24,3,6703,32,43,2011.0,9.0
0,34,17,11,178,44,5,2010.0,10.0
0,34,17,3,7341,57,43,2019.0,6.0
0,34,17,11,11205,36,33,2013.0,11.0
0,30,17,3,7541,32,1,2006.0,12.0
0,34,17,11,1455,36,5,2024.0,5.0
0,36,17,11,8620,36,8,2017.0,7.0
0,34,17,11,5395,44,5,2024.0,4.0
0,34,17,11,3920,16,33,2023.0,1.0
0,30,24,13,3122,32,1,2008.0,11.0
0,34,17,11,10694,57,33,2022.0,11.0
0,66,17,11,4414,44,33,2015.0,5.0
0,66,17,11,1672,16,19,2021.0,1.0
0,66,17,0,9548,6,8,2008.0,3.0
0,34,17,11,2038,44,5,2013.0,1.0
0,66,17,11,1062,16,19,2016.0,3.0
0,58,88,11,8041,16,33,2007.0,5.0
0,66,17,1,6178,16,33,2016.0,5.0
0,52,17,11,5801,44,5,2025.0,1.0
2,66,17,11,5778,44,43,2014.0,7.0
0,45,17,11,1689,44,8,2023.0,6.0
0,22,17,11,5138,16,33,2026.0,3.0
0,34,17,11,5665,36,5,2024.0,5.0
0,34,17,2,6327,44,5,2016.0,10.0
0,34,17,0,3973,44,5,2018.0,11.0
0,66,17,11,4769,16,33,2023.0,1.0
0,34,17,11,2199,44,5,2013.0,11.0
0,34,14,11,5499,16,5,2018.0,2.0
0,34,17,1,8220,16,33,2010.0,7.0
0,70,17,11,9271,16,33,2012.0,3.0
0,34,17,12,6007,44,5,2021.0,7.0
0,66,21,11,1816,16,33,2023.0,2.0
0,66,17,11,6054,16,33,2019.0,12.0
0,34,17,11,8257,16,33,2013.0,8.0
0,34,17,11,9803,16,43,2006.0,12.0
0,66,17,0,10253,36,8,2022.0,5.0
0,63,17,11,10193,36,8,2020.0,4.0
2,52,17,1,1376,16,19,2025.0,6.0
0,34,17,11,496,44,5,2019.0,12.0
0,63,17,2,10125,16,8,2012.0,6.0
0,66,17,11,3299,23,33,2020.0,6.0
0,66,17,0,6760,44,33,2005.0,5.0
0,66,17,1,4524,44,8,2011.0,9.0
0,34,17,1,2234,44,5,2014.0,6.0
0,66,17,11,986,16,33,2007.0,4.0
0,34,17,11,5945,44,5,2009.0,2.0
0,34,17,0,3805,44,43,2005.0,8.0
0,34,17,11,1454,36,5,2024.0,5.0
0,66,17,1,9293,44,43,2007.0,9.0
0,45,17,11,8605,44,8,2016.0,7.0
0,7,17,0,9712,32,43,2012.0,1.0
0,34,14,11,8930,16,33,2015.0,11.0
0,61,17,1,5843,44,33,2026.0,1.0
0,34,17,1,1438,44,5,2016.0,1.0
0,34,95,11,450,44,5,2014.0,9.0
0,22,17,1,5903,16,33,2024.0,4.0
0,66,17,11,898,16,33,2007.0,8.0
0,34,17,11,10416,16,5,2011.0,9.0
0,34,17,11,7097,16,43,2017.0,3.0
0,22,17,11,6038,16,33,2024.0,3.0
0,66,17,11,9529,16,33,2007.0,5.0
0,66,17,11,1803,16,33,2024.0,9.0
0,30,24,3,2,32,1,2008.0,6.0
0,30,17,1,10029,16,1,2007.0,5.0
0,34,17,11,2420,44,43,2007.0,2.0
0,34,17,11,10472,16,5,2013.0,2.0
0,66,17,11,995,44,5,2022.0,12.0
0,7,17,11,8303,44,8,2006.0,5.0
0,66,17,11,3585,16,33,2010.0,6.0
0,34,17,11,2051,44,5,2012.0,6.0
0,34,17,11,2152,44,5,2024.0,8.0
2,34,19,11,5418,44,5,2014.0,3.0
0,66,17,1,243,44,5,2008.0,1.0
0,34,17,11,1972,16,33,2023.0,7.0
0,52,17,11,2942,44,5,2025.0,4.0
0,34,24,11,9359,16,33,2013.0,6.0
0,34,17,11,7711,57,33,2014.0,11.0
0,34,17,11,2212,44,5,2010.0,12.0
0,34,17,11,7110,16,43,2018.0,1.0
0,66,17,11,7800,16,8,2007.0,8.0
0,34,17,11,2179,44,5,2014.0,8.0
0,7,17,3,9963,32,43,2007.0,2.0
0,34,17,11,5069,16,8,2021.0,11.0
0,62,17,2,10212,36,8,2014.0,6.0
0,66,17,0,4283,44,33,2009.0,9.0
0,34,17,11,2246,44,5,2009.0,2.0
0,34,17,1,9330,16,33,2008.0,5.0
0,7,17,13,10158,57,43,2014.0,6.0
0,7,17,3,9721,32,43,2010.0,1.0
0,34,17,11,7313,16,33,2014.0,3.0
0,34,17,11,2567,44,5,2015.0,6.0
0,66,17,11,8555,16,33,2024.0,3.0
0,34,17,11,3715,44,5,2019.0,12.0
0,23,17,1,4488,44,8,2025.0,4.0
0,34,17,11,2937,44,5,2021.0,3.0
0,58,17,11,10326,16,10,2014.0,5.0
0,34,17,11,6607,16,8,2012.0,12.0
0,30,17,12,8749,32,1,2009.0,1.0
0,48,17,1,4802,44,8,2015.0,3.0
3,34,17,1,9148,44,5,2015.0,7.0
0,34,17,11,2306,44,5,2014.0,3.0
0,66,17,11,4697,16,33,2024.0,4.0
2,66,17,11,1468,16,33,2018.0,8.0
0,30,88,3,9876,32,1,2007.0,11.0
0,66,17,0,10261,44,5,2012.0,6.0
0,34,17,11,8912,16,33,2015.0,11.0
0,34,17,11,2921,44,5,2016.0,1.0
0,30,17,1,10072,34,1,2009.0,11.0
0,23,17,1,4496,44,8,2019.0,5.0
0,30,17,12,10371,57,1,2008.0,7.0
3,34,17,11,7316,16,33,2021.0,2.0
3,34,17,11,2826,44,5,2014.0,5.0
0,34,17,11,2522,16,33,2013.0,2.0
0,66,17,11,3534,44,33,2010.0,8.0
0,34,17,0,7709,16,33,2007.0,10.0
0,66,17,11,1607,44,5,2014.0,4.0
0,7,17,0,9974,32,43,2011.0,1.0
0,34,17,1,9146,44,5,2020.0,7.0
0,34,17,1,7701,16,33,2011.0,7.0
0,34,20,11,9334,16,33,2011.0,6.0
2,66,17,11,1246,23,33,2014.0,6.0
0,66,17,2,5170,44,8,2022.0,12.0
0,70,17,11,8012,16,33,2015.0,8.0
2,34,17,11,190,44,5,2014.0,11.0
2,34,17,11,7019,16,33,2017.0,3.0
0,7,17,3,8371,32,8,2016.0,6.0
0,66,17,11,4333,16,33,2020.0,3.0
3,16,17,11,6863,10,33,2022.0,7.0
0,34,17,11,2665,16,33,2024.0,1.0
0,66,17,11,11061,36,8,2010.0,11.0
0,66,17,11,4211,16,33,2024.0,5.0
0,34,17,11,2127,44,5,2013.0,12.0
0,34,17,11,3725,44,5,2010.0,11.0
0,34,17,1,68,44,5,2015.0,9.0
3,34,17,11,2456,44,5,2014.0,12.0
0,66,17,11,4467,16,33,2021.0,11.0
0,34,17,11,3086,16,33,2023.0,5.0
0,16,17,1,6853,44,33,2020.0,6.0
2,34,14,11,8933,16,33,2017.0,8.0
0,30,24,3,10390,32,1,2013.0,3.0
0,30,17,1,10789,32,1,2005.0,4.0
0,34,17,11,2251,44,5,2009.0,3.0
0,34,17,11,6279,16,19,2009.0,3.0
0,66,17,11,3574,16,33,2013.0,5.0
0,70,95,11,8759,16,33,2013.0,3.0
0,23,17,11,4570,44,8,2017.0,8.0
0,30,24,0,7892,32,1,2009.0,8.0
0,66,17,11,868,16,0,2011.0,6.0
0,30,24,3,6550,32,1,2016.0,3.0
0,16,17,2,6795,44,33,2019.0,7.0
3,34,14,11,9400,16,33,2022.0,9.0
2,34,17,11,482,44,5,2015.0,11.0
0,23,17,11,4165,16,8,2018.0,7.0
0,34,17,11,2576,44,5,2013.0,10.0
0,34,17,11,9491,16,33,2012.0,5.0
0,7,17,1,6391,44,43,2008.0,6.0
0,7,24,3,9958,32,43,2007.0,12.0
0,63,17,1,6313,44,8,2024.0,11.0
0,30,17,12,10002,16,1,2008.0,3.0
0,63,17,1,10195,44,8,2015.0,4.0
0,66,17,11,4303,16,33,2007.0,11.0
0,23,17,1,1721,16,8,2022.0,3.0
0,66,17,11,5340,16,0,2021.0,12.0
2,34,17,11,2391,44,5,2014.0,3.0
0,4,17,11,4663,44,6,2016.0,1.0
0,34,17,11,2081,44,5,2012.0,10.0
0,52,17,11,2387,44,5,2025.0,1.0
0,34,17,1,273,6,8,2013.0,2.0
0,30,17,7,7832,32,43,2021.0,12.0
2,34,95,11,2450,44,43,2015.0,2.0
0,66,17,11,1098,16,33,2007.0,6.0
0,30,1,3,10997,32,1,2011.0,11.0
0,34,17,1,8841,16,33,2012.0,7.0
0,45,17,11,72,44,8,2022.0,11.0
0,57,17,11,444,16,8,2006.0,12.0
3,66,17,11,951,36,19,2021.0,1.0
0,45,17,11,11271,16,43,2013.0,5.0
0,34,17,11,2062,44,5,2013.0,10.0
0,34,17,11,1994,44,5,2011.0,12.0
0,66,17,11,1047,44,43,2015.0,6.0
0,66,17,11,967,16,0,2021.0,10.0
0,34,17,2,10533,44,5,2021.0,12.0
0,7,17,11,6108,44,8,2016.0,1.0
0,70,24,12,10704,32,43,2012.0,2.0
0,34,17,11,10471,16,5,2012.0,7.0
0,7,17,2,8409,32,43,2006.0,2.0
0,38,17,11,331,44,8,2025.0,6.0
0,45,17,1,7269,16,8,2014.0,8.0
0,34,17,11,1832,16,33,2022.0,6.0
0,30,17,1,10768,32,1,2015.0,4.0
0,30,17,12,10036,16,1,2007.0,6.0
0,34,17,11,2117,44,5,2012.0,12.0
2,66,17,11,5280,44,5,2025.0,8.0
0,45,17,11,8604,44,8,2019.0,1.0
0,7,24,2,7936,32,43,2011.0,10.0
0,66,17,11,4232,44,33,2013.0,9.0
0,66,17,11,3275,16,8,2008.0,11.0
0,34,17,1,9059,16,33,2011.0,7.0
0,66,17,11,3417,57,43,2022.0,12.0
2,34,17,11,9438,16,33,2012.0,9.0
0,34,17,11,9597,16,33,2017.0,8.0
0,30,17,1,6570,32,1,2024.0,9.0
0,52,14,11,328,16,33,2024.0,9.0
0,34,17,11,502,44,5,2020.0,12.0
0,66,17,11,3183,16,33,2024.0,2.0
0,7,88,3,6582,32,43,2008.0,4.0
0,34,17,11,512,44,5,2014.0,10.0
0,58,17,11,10304,16,43,2012.0,9.0
0,34,17,11,3796,44,43,2006.0,2.0
0,34,17,11,1454,44,5,2023.0,3.0
0,70,17,11,8789,16,33,2012.0,11.0
0,0,17,12,6886,32,43,2012.0,7.0
0,66,17,11,3272,44,8,2008.0,2.0
0,34,17,11,2533,16,33,2022.0,9.0
0,66,17,0,85,44,33,2013.0,8.0
0,7,17,3,8367,32,43,2010.0,1.0
0,34,17,11,1861,16,33,2023.0,3.0
0,34,95,11,7061,16,33,2008.0,10.0
0,34,17,11,2717,16,33,2022.0,9.0
0,66,17,11,6090,57,33,2020.0,9.0
0,7,24,3,6494,44,43,2007.0,9.0
0,7,17,11,10155,57,43,2016.0,6.0
0,34,17,11,2318,44,5,2021.0,7.0
0,66,17,1,3874,16,8,2011.0,10.0
0,66,17,11,4603,36,33,2022.0,7.0
0,30,17,1,6565,32,1,2015.0,6.0
0,34,17,11,6262,16,19,2009.0,3.0
0,34,17,11,2344,44,5,2011.0,5.0
0,34,17,11,4884,16,33,2011.0,12.0
0,34,17,11,7320,16,43,2006.0,1.0
0,16,17,0,6772,47,33,2017.0,6.0
0,66,14,11,622,16,8,2007.0,5.0
0,66,17,11,964,16,0,2017.0,5.0
0,52,17,11,5149,36,8,2025.0,4.0
0,66,1,11,616,57,8,2007.0,6.0
0,48,17,0,11048,44,8,2017.0,11.0
0,34,1,11,9012,16,33,2009.0,5.0
0,66,17,11,4749,16,33,2019.0,11.0
0,34,17,11,3672,16,33,2023.0,11.0
0,30,17,1,7431,32,1,2008.0,1.0
2,34,17,11,9073,23,33,2018.0,10.0
0,34,17,11,2076,44,5,2012.0,8.0
0,66,17,11,4915,36,33,2019.0,6.0
0,63,17,11,3324,44,8,2022.0,9.0
0,34,17,1,2250,44,5,2009.0,2.0
2,34,17,11,7112,16,33,2014.0,5.0
0,34,17,11,5564,44,5,2008.0,6.0
0,52,17,11,9768,16,33,2025.0,3.0
0,34,17,11,4084,44,5,2020.0,9.0
0,45,17,11,8591,44,8,2017.0,10.0
0,34,17,2,6328,44,5,2025.0,12.0
0,45,17,11,11272,16,43,2013.0,3.0
0,7,17,2,6930,16,43,2007.0,5.0
0,34,17,11,5883,44,5,2013.0,3.0
0,34,17,11,7176,16,33,2011.0,10.0
0,61,17,11,1303,16,33,2025.0,1.0
0,34,14,11,9485,23,33,2021.0,5.0
0,30,17,1,6658,32,1,2007.0,6.0
0,30,17,1,10831,32,1,2007.0,6.0
0,34,17,11,2554,44,5,2014.0,6.0
0,31,17,3,6481,16,8,2017.0,3.0
0,66,17,11,6186,16,33,2014.0,6.0
0,58,88,11,10292,16,8,2015.0,8.0
0,66,17,11,8514,44,5,2009.0,7.0
0,66,17,11,1543,16,33,2023.0,6.0
0,66,17,1,253,44,33,2010.0,11.0
0,66,17,11,863,16,0,2011.0,6.0
0,34,17,13,2368,16,43,2005.0,12.0
0,66,17,11,3238,16,33,2018.0,7.0
3,66,17,11,5434,16,33,2014.0,6.0
0,66,17,11,378,16,8,2007.0,9.0
0,34,17,11,2643,16,33,2023.0,6.0
0,45,17,11,4469,44,8,2016.0,8.0
0,34,17,11,3685,16,33,2018.0,1.0
0,7,17,1,7528,16,43,2008.0,2.0
0,34,17,11,5403,44,5,2024.0,3.0
0,34,17,11,4020,16,33,2023.0,1.0
0,66,17,11,3144,16,33,2023.0,1.0
0,34,17,11,666,57,33,2019.0,1.0
0,34,17,11,8232,16,33,2011.0,10.0
0,45,17,11,8544,44,8,2023.0,1.0
0,17,17,11,7960,16,8,2019.0,12.0
0,7,17,11,5858,44,33,2010.0,12.0
0,66,21,11,1817,16,33,2023.0,2.0
0,30,17,1,7372,32,1,2008.0,9.0
0,34,17,11,757,44,5,2019.0,8.0
0,66,17,11,4243,44,33,2017.0,12.0
0,66,17,11,4677,16,33,2013.0,5.0
0,34,95,11,10687,16,33,2017.0,1.0
0,66,17,2,7921,32,8,2014.0,2.0
0,34,17,11,2098,44,5,2011.0,11.0
0,66,17,11,1044,16,33,2014.0,3.0
0,7,17,11,6689,44,8,2014.0,3.0
2,66,95,11,10637,57,33,2016.0,1.0
0,34,95,11,2954,44,5,2019.0,4.0
3,34,17,11,2832,44,43,2014.0,5.0
3,34,17,11,1444,44,5,2021.0,10.0
0,66,17,11,248,16,19,2010.0,9.0
0,66,17,11,5865,16,0,2013.0,8.0
0,16,17,11,6475,44,33,2010.0,10.0
0,34,17,11,2954,44,5,2018.0,7.0
0,34,17,11,6607,16,8,2013.0,3.0
0,30,17,3,7387,32,1,2011.0,1.0
0,66,17,11,1823,16,19,2018.0,4.0
0,30,17,12,10001,16,1,2007.0,11.0
0,30,17,1,8431,32,1,2014.0,7.0
0,34,19,11,9423,16,33,2015.0,12.0
0,34,17,0,6275,16,19,2011.0,4.0
0,66,1,11,441,16,8,2007.0,12.0
0,66,17,11,3262,16,33,2017.0,12.0
0,34,95,11,502,44,5,2015.0,6.0
0,14,92,2,7425,22,27,2015.0,4.0
0,70,17,11,930,16,33,2023.0,3.0
0,58,17,12,7982,16,15,2011.0,7.0
0,7,17,0,8369,32,43,2012.0,2.0
0,30,24,3,7362,32,1,2009.0,3.0
0,66,17,11,547,36,5,2018.0,6.0
0,34,14,11,5512,16,5,2022.0,8.0
0,30,17,1,7482,32,1,2019.0,2.0
0,66,17,11,6002,16,33,2011.0,2.0
0,34,17,11,1896,16,33,2024.0,1.0
0,34,17,11,3069,6,5,2014.0,1.0
0,16,17,0,6850,44,33,2016.0,5.0
0,34,17,0,2286,44,5,2018.0,2.0
0,30,17,1,10847,32,1,2015.0,1.0
0,0,95,1,6485,32,1,2010.0,5.0
0,30,24,1,7471,32,1,2013.0,2.0
0,34,17,11,2062,44,5,2011.0,11.0
0,52,14,11,7009,16,33,2025.0,4.0
0,66,17,11,5362,16,33,2008.0,6.0
0,22,17,11,5995,16,33,2023.0,12.0
0,34,17,11,5268,44,5,2007.0,2.0
0,23,17,11,8104,16,8,2024.0,11.0
0,34,17,11,4068,44,5,2018.0,3.0
3,34,17,11,164,44,5,2015.0,4.0
0,66,17,11,3843,16,33,2011.0,3.0
3,34,17,11,7330,6,33,2015.0,4.0
0,30,17,12,10004,34,1,2007.0,12.0
0,30,24,1,11008,16,1,2007.0,7.0
0,34,17,11,4099,16,33,2023.0,7.0
0,34,17,11,9009,16,33,2013.0,5.0
0,34,17,11,5445,44,5,2024.0,10.0
0,34,95,11,3049,44,43,2014.0,7.0
0,7,17,11,11027,44,8,2013.0,5.0
0,34,17,11,2472,44,5,2012.0,8.0
2,34,17,11,5152,16,33,2017.0,5.0
0,66,17,11,4246,44,33,2014.0,7.0
0,7,17,11,7926,44,33,2014.0,1.0
0,7,17,11,7924,16,43,2013.0,8.0
0,34,17,11,11215,16,33,2015.0,7.0
0,34,14,11,9592,16,33,2023.0,9.0
0,66,17,11,3221,44,8,2014.0,1.0
0,34,17,11,1136,16,19,2012.0,5.0
0,66,17,11,1709,57,5,2022.0,8.0
0,34,95,0,8833,16,33,2015.0,11.0
0,34,17,11,2511,16,33,2023.0,2.0
0,7,17,0,8740,32,43,2012.0,10.0
0,34,14,0,9675,16,33,2023.0,6.0
0,23,17,2,9580,36,8,2025.0,7.0
2,34,95,11,266,16,8,2013.0,6.0
0,34,17,11,1927,16,33,2020.0,11.0
2,34,17,1,787,16,5,2018.0,11.0
3,34,17,11,1189,44,5,2014.0,8.0
0,34,17,11,6464,16,19,2014.0,2.0
0,7,24,3,7533,34,43,2009.0,12.0
3,23,17,2,9231,16,8,2021.0,10.0
0,66,17,11,4391,44,43,2015.0,5.0
0,34,19,1,3621,16,5,2024.0,12.0
3,34,17,11,745,44,5,2014.0,12.0
0,30,17,0,6698,32,1,2008.0,2.0
0,48,17,11,8684,44,8,2017.0,6.0
0,34,17,0,5226,44,5,2011.0,3.0
0,34,17,11,10515,44,5,2012.0,10.0
0,30,14,1,10964,32,43,2018.0,10.0
3,34,95,11,3004,36,43,2014.0,3.0
0,7,88,11,10380,32,43,2016.0,7.0
0,0,17,0,4853,16,19,2013.0,5.0
0,34,17,11,3061,57,5,2013.0,12.0
0,34,17,11,1331,16,5,2024.0,4.0
0,34,17,11,4943,16,33,2010.0,10.0
0,63,17,2,9562,44,8,2014.0,12.0
0,34,17,11,3632,44,5,2011.0,10.0
0,34,14,11,9652,16,43,2017.0,3.0
0,45,17,11,828,16,8,2015.0,3.0
0,45,17,11,11101,44,43,2012.0,10.0
0,30,24,3,7829,32,1,2008.0,5.0
0,30,17,1,7460,32,1,2015.0,10.0
0,66,17,11,4148,16,8,2007.0,7.0
